timestamp,esp_current,esp_voltage,esp_rpm,plc_motor_temp,env_temp_c,env_humidity,overall_health_score,electrical_health,thermal_health,mechanical_health,power_consumption,relay1_status,relay2_status,relay3_status,is_fault
2025-09-08T02:38:28.272763,3.09,24.1,2709,16.3,23.6,59.5,89.7,87.8,65.7,86.7,0.075,OFF,OFF,OFF,False
2025-09-08T02:43:28.272763,2.98,24.2,2744,20.7,21.9,64.0,88.7,87.6,72.4,82.4,0.072,OFF,OFF,OFF,False
2025-09-08T02:48:28.272763,3.44,24.2,2747,21.2,20.3,51.2,94.5,75.8,65.8,88.6,0.083,OFF,OFF,OFF,False
2025-09-08T02:53:28.272763,3.17,23.9,2840,22.8,21.3,68.1,85.5,89.2,68.5,76.6,0.076,OFF,OFF,OFF,False
2025-09-08T02:58:28.272763,2.49,23.3,2794,13.0,22.8,45.2,83.2,85.3,76.8,79.9,0.058,OFF,OFF,OFF,False
2025-09-08T03:03:28.272763,3.88,24.5,2804,24.6,21.2,30.9,81.7,85.6,80.8,84.5,0.095,OFF,OFF,OFF,False
2025-09-08T03:08:28.272763,2.7,24.8,2664,15.1,26.5,68.5,88.2,73.0,65.2,79.9,0.067,OFF,OFF,OFF,False
2025-09-08T03:13:28.272763,4.3,24.4,2804,28.2,29.7,30.2,93.2,81.9,68.5,75.3,0.105,ON,OFF,OFF,False
2025-09-08T03:18:28.272763,3.58,24.7,2650,21.1,24.6,32.5,76.9,70.1,68.8,84.9,0.088,OFF,OFF,OFF,False
2025-09-08T03:23:28.272763,2.16,23.9,2779,18.1,23.3,67.6,81.5,76.5,87.2,83.6,0.052,OFF,OFF,OFF,False
2025-09-08T03:28:28.272763,2.74,23.6,2703,26.0,24.3,54.1,94.1,78.4,81.3,82.3,0.065,OFF,OFF,OFF,False
2025-09-08T03:33:28.272763,2.4,24.7,2655,12.8,23.1,63.9,87.9,79.1,75.4,90.2,0.059,OFF,OFF,OFF,False
2025-09-08T03:38:28.272763,3.95,23.1,2734,29.1,28.1,51.8,94.9,89.0,85.1,77.6,0.091,OFF,OFF,OFF,False
2025-09-08T03:43:28.272763,1.87,25.0,2747,12.6,20.8,57.4,75.0,90.3,72.3,78.7,0.047,OFF,OFF,OFF,False
2025-09-08T03:48:28.272763,3.99,24.3,2685,24.1,24.4,60.6,94.8,85.1,76.3,78.4,0.097,OFF,OFF,OFF,False
2025-09-08T03:53:28.272763,1.65,23.3,2692,11.1,20.9,32.8,88.5,92.7,65.6,75.5,0.038,OFF,OFF,OFF,False
2025-09-08T03:58:28.272763,3.11,23.8,2687,30.0,23.8,41.1,82.9,89.8,74.7,78.3,0.074,OFF,OFF,OFF,False
2025-09-08T04:03:28.272763,4.0,24.4,2847,21.8,29.9,61.8,77.4,70.4,74.4,81.8,0.098,ON,OFF,OFF,False
2025-09-08T04:08:28.272763,5.15,24.2,2737,29.4,25.2,46.6,85.0,90.6,89.8,75.1,0.125,ON,OFF,OFF,False
2025-09-08T04:13:28.272763,3.61,24.7,2789,28.4,21.0,58.6,86.2,84.9,87.9,92.1,0.089,OFF,OFF,OFF,False
2025-09-08T04:18:28.272763,4.88,25.0,2799,23.2,25.8,42.2,94.0,75.3,73.1,77.7,0.122,ON,OFF,OFF,False
2025-09-08T04:23:28.272763,3.22,24.3,2687,17.0,22.4,39.0,82.4,88.2,86.5,94.5,0.078,OFF,OFF,OFF,False
2025-09-08T04:28:28.272763,2.66,25.0,2814,18.6,28.6,41.9,75.1,90.5,71.9,90.0,0.066,OFF,OFF,OFF,False
2025-09-08T04:33:28.272763,3.47,23.7,2757,25.7,22.4,37.3,80.3,83.7,78.2,81.3,0.082,OFF,OFF,OFF,False
2025-09-08T04:38:28.272763,1.55,23.1,2835,12.6,29.8,35.4,84.2,78.3,71.5,91.9,0.036,OFF,OFF,OFF,False
2025-09-08T04:43:28.272763,3.59,23.1,2761,20.3,27.0,51.2,83.8,94.0,66.3,94.6,0.083,OFF,OFF,OFF,False
2025-09-08T04:48:28.272763,5.06,23.3,2805,28.2,22.0,45.7,93.8,76.7,74.8,75.8,0.118,ON,OFF,OFF,False
2025-09-08T04:53:28.272763,3.1,24.5,2771,17.7,20.6,56.4,88.1,90.8,88.1,75.2,0.076,OFF,OFF,OFF,False
2025-09-08T04:58:28.272763,3.55,23.5,2784,25.3,25.9,65.1,91.8,78.4,80.1,82.9,0.083,OFF,OFF,OFF,False
2025-09-08T05:03:28.272763,3.11,24.1,2770,15.7,24.1,45.3,75.9,87.4,81.4,79.4,0.075,OFF,OFF,OFF,False
2025-09-08T05:08:28.272763,2.4,24.7,2742,17.6,26.3,32.8,81.7,75.0,72.0,75.7,0.059,OFF,OFF,OFF,False
2025-09-08T05:13:28.272763,8.27,21.9,2488,63.1,26.9,54.5,38.6,89.6,78.3,86.1,0.181,ON,ON,ON,True
2025-09-08T05:18:28.272763,3.63,23.4,2802,21.8,21.0,32.4,75.7,87.3,78.1,87.3,0.085,OFF,OFF,OFF,False
2025-09-08T05:23:28.272763,4.01,24.6,2787,25.9,20.5,34.8,82.1,89.5,67.6,89.0,0.098,ON,OFF,OFF,False
2025-09-08T05:28:28.272763,2.34,24.1,2666,17.7,21.0,66.5,85.9,72.3,78.9,76.6,0.056,OFF,OFF,OFF,False
2025-09-08T05:33:28.272763,3.0,24.5,2788,17.0,26.6,61.1,80.5,86.3,76.9,88.4,0.073,OFF,OFF,OFF,False
2025-09-08T05:38:28.272763,2.31,24.1,2696,13.8,22.0,47.8,82.5,73.4,67.3,87.8,0.056,OFF,OFF,OFF,False
2025-09-08T05:43:28.272763,3.74,24.1,2773,27.5,22.0,44.2,75.7,74.9,72.1,82.9,0.09,OFF,OFF,OFF,False
2025-09-08T05:48:28.272763,2.73,24.9,2742,18.0,22.4,43.2,87.1,70.9,69.2,79.8,0.068,OFF,OFF,OFF,False
2025-09-08T05:53:28.272763,1.89,24.3,2782,12.9,25.7,58.2,83.7,79.3,88.2,93.0,0.046,OFF,OFF,OFF,False
2025-09-08T05:58:28.272763,2.78,24.4,2784,18.1,20.9,55.1,80.6,86.6,73.6,95.0,0.068,OFF,OFF,OFF,False
2025-09-08T06:03:28.272763,3.75,23.9,2681,31.9,26.1,40.1,82.9,90.9,75.6,75.7,0.089,OFF,OFF,OFF,False
2025-09-08T06:08:28.272763,2.46,23.2,2754,13.9,20.1,61.4,82.6,86.2,79.7,89.7,0.057,OFF,OFF,OFF,False
2025-09-08T06:13:28.272763,10.86,20.1,2192,73.9,27.5,49.7,32.8,82.7,77.9,83.5,0.218,ON,ON,ON,True
2025-09-08T06:18:28.272763,10.03,19.8,2273,76.8,24.1,32.6,45.0,71.2,68.8,93.8,0.198,ON,ON,ON,True
2025-09-08T06:23:28.272763,2.54,24.6,2746,19.5,25.9,34.7,84.9,80.1,88.6,85.8,0.062,OFF,OFF,OFF,False
2025-09-08T06:28:28.272763,8.17,19.1,2290,74.3,22.3,42.8,23.1,83.7,83.3,82.1,0.156,ON,ON,ON,True
2025-09-08T06:33:28.272763,5.13,23.7,2675,30.3,22.8,57.5,79.0,70.6,89.6,88.1,0.121,ON,OFF,OFF,False
2025-09-08T06:38:28.272763,2.59,23.7,2784,19.7,21.1,63.6,87.0,90.0,75.8,75.6,0.061,OFF,OFF,OFF,False
2025-09-08T06:43:28.272763,2.22,24.9,2769,15.5,23.5,44.6,79.5,72.3,81.9,92.6,0.055,OFF,OFF,OFF,False
2025-09-08T06:48:28.272763,4.58,23.1,2837,30.7,28.4,56.2,75.3,73.1,77.5,93.4,0.106,ON,OFF,OFF,False
2025-09-08T06:53:28.272763,3.87,24.5,2655,33.3,20.2,63.6,77.2,72.5,68.6,89.8,0.095,OFF,OFF,OFF,False
2025-09-08T06:58:28.272763,3.09,23.7,2709,23.4,24.3,67.4,75.8,93.9,86.2,93.5,0.073,OFF,OFF,OFF,False
2025-09-08T07:03:28.272763,3.74,24.8,2692,18.6,25.7,65.8,82.2,94.6,73.3,90.2,0.093,OFF,OFF,OFF,False
2025-09-08T07:08:28.272763,2.36,24.2,2722,20.6,27.4,42.7,93.5,81.4,86.9,94.0,0.057,OFF,OFF,OFF,False
2025-09-08T07:13:28.272763,2.73,24.9,2729,21.8,28.2,53.6,78.6,81.4,82.2,93.9,0.068,OFF,OFF,OFF,False
2025-09-08T07:18:28.272763,3.6,23.1,2750,26.6,28.6,38.5,76.5,74.1,70.1,89.2,0.083,OFF,OFF,OFF,False
2025-09-08T07:23:28.272763,2.37,24.5,2798,21.5,21.0,66.6,86.0,77.1,73.3,93.1,0.058,OFF,OFF,OFF,False
2025-09-08T07:28:28.272763,2.39,24.8,2821,17.2,23.9,31.5,75.8,82.6,79.5,84.5,0.059,OFF,OFF,OFF,False
2025-09-08T07:33:28.272763,2.01,23.1,2783,18.1,20.8,50.4,80.0,89.0,66.8,87.4,0.046,OFF,OFF,OFF,False
2025-09-08T07:38:28.272763,4.01,23.7,2732,24.0,28.5,65.2,77.1,70.2,80.1,77.3,0.095,ON,OFF,OFF,False
2025-09-08T07:43:28.272763,2.24,23.7,2739,16.2,24.9,60.9,91.9,93.1,67.8,90.3,0.053,OFF,OFF,OFF,False
2025-09-08T07:48:28.272763,4.23,23.8,2809,22.5,22.8,34.5,77.5,72.2,86.8,77.4,0.101,ON,OFF,OFF,False
2025-09-08T07:53:28.272763,4.43,24.7,2824,23.9,26.3,45.1,83.5,78.8,71.6,92.2,0.11,ON,OFF,OFF,False
2025-09-08T07:58:28.272763,2.45,24.2,2706,20.5,21.2,56.7,78.5,94.6,65.4,91.6,0.059,OFF,OFF,OFF,False
2025-09-08T08:03:28.272763,6.49,24.7,2692,43.8,22.0,49.6,77.7,73.9,67.1,91.8,0.161,ON,OFF,OFF,False
2025-09-08T08:08:28.272763,5.48,24.0,2682,40.5,20.1,63.0,84.1,84.9,76.9,85.2,0.132,ON,OFF,OFF,False
2025-09-08T08:13:28.272763,6.22,23.1,2719,46.9,21.0,31.2,76.4,83.2,78.7,84.7,0.144,ON,ON,OFF,False
2025-09-08T08:18:28.272763,6.4,23.7,2762,38.3,26.4,41.5,92.8,81.7,86.8,90.5,0.152,ON,OFF,OFF,False
2025-09-08T08:23:28.272763,6.73,23.5,2838,41.0,22.9,67.4,93.5,87.6,74.2,79.2,0.158,ON,OFF,OFF,False
2025-09-08T08:28:28.272763,7.1,23.1,2708,50.3,23.5,35.6,94.7,93.3,86.2,90.2,0.164,ON,ON,OFF,False
2025-09-08T08:33:28.272763,6.94,24.1,2656,49.5,21.5,51.6,90.7,78.1,78.1,90.4,0.167,ON,ON,OFF,False
2025-09-08T08:38:28.272763,5.32,23.0,2762,38.7,25.1,34.3,81.0,90.4,78.6,86.1,0.123,ON,OFF,OFF,False
2025-09-08T08:43:28.272763,7.4,23.8,2780,51.8,25.4,46.7,87.8,83.6,68.4,84.9,0.176,ON,ON,OFF,False
2025-09-08T08:48:28.272763,5.41,23.4,2726,39.5,23.7,50.4,90.0,87.3,80.5,86.5,0.127,ON,OFF,OFF,False
2025-09-08T08:53:28.272763,4.75,24.5,2774,41.5,25.6,69.9,90.4,87.9,85.3,76.1,0.116,ON,OFF,OFF,False
2025-09-08T08:58:28.272763,6.48,23.9,2789,44.8,30.0,52.4,87.4,83.1,82.5,78.4,0.155,ON,OFF,OFF,False
2025-09-08T09:03:28.272763,6.31,24.7,2708,50.4,29.2,33.5,75.0,79.5,72.3,88.3,0.156,ON,ON,OFF,False
2025-09-08T09:08:28.272763,6.31,23.8,2684,39.8,23.5,61.2,84.3,92.3,69.9,81.3,0.15,ON,OFF,OFF,False
2025-09-08T09:13:28.272763,7.32,24.6,2666,40.0,20.6,62.0,89.1,93.1,88.2,88.5,0.18,ON,OFF,OFF,False
2025-09-08T09:18:28.272763,6.45,24.1,2772,44.7,20.8,58.7,86.3,81.0,80.8,87.1,0.156,ON,OFF,OFF,False
2025-09-08T09:23:28.272763,5.79,23.1,2807,44.1,29.7,60.1,92.7,80.0,74.4,84.7,0.134,ON,OFF,OFF,False
2025-09-08T09:28:28.272763,6.07,25.0,2696,35.4,29.6,41.5,87.9,78.2,71.8,88.1,0.152,ON,OFF,OFF,False
2025-09-08T09:33:28.272763,7.82,23.6,2662,53.4,25.0,49.8,88.6,84.1,89.3,88.5,0.184,ON,ON,OFF,False
2025-09-08T09:38:28.272763,5.97,24.1,2682,33.6,22.3,38.7,89.4,74.6,77.6,79.9,0.144,ON,OFF,OFF,False
2025-09-08T09:43:28.272763,6.34,23.6,2716,33.7,27.1,36.0,76.7,76.7,66.3,93.3,0.149,ON,OFF,OFF,False
2025-09-08T09:48:28.272763,7.98,23.1,2697,49.2,27.8,61.3,88.4,88.7,83.1,77.4,0.185,ON,ON,OFF,False
2025-09-08T09:53:28.272763,5.41,24.5,2834,50.5,21.8,48.3,89.6,91.5,65.4,87.0,0.133,ON,ON,OFF,False
2025-09-08T09:58:28.272763,5.93,24.2,2792,42.1,28.1,39.7,77.2,86.2,82.1,77.2,0.143,ON,OFF,OFF,False
2025-09-08T10:03:28.272763,6.62,24.5,2836,35.7,21.9,48.2,79.4,74.8,73.9,84.3,0.162,ON,OFF,OFF,False
2025-09-08T10:08:28.272763,6.76,23.0,2783,41.7,21.1,33.8,92.2,83.0,87.1,77.5,0.156,ON,OFF,OFF,False
2025-09-08T10:13:28.272763,7.34,23.2,2740,52.6,28.6,32.8,92.9,77.7,88.8,93.9,0.17,ON,ON,OFF,False
2025-09-08T10:18:28.272763,6.6,24.2,2669,40.6,24.3,68.7,89.0,91.9,79.1,79.0,0.16,ON,OFF,OFF,False
2025-09-08T10:23:28.272763,6.77,23.9,2755,58.5,29.9,41.3,78.7,83.9,70.6,83.7,0.162,ON,ON,OFF,False
2025-09-08T10:28:28.272763,6.31,23.9,2821,44.0,28.0,44.9,83.6,94.3,86.3,92.1,0.15,ON,OFF,OFF,False
2025-09-08T10:33:28.272763,11.06,18.6,2448,63.1,29.8,44.6,31.0,93.0,78.7,86.7,0.206,ON,ON,ON,True
2025-09-08T10:38:28.272763,5.63,23.4,2799,37.4,24.9,53.1,91.7,88.3,86.4,89.5,0.132,ON,OFF,OFF,False
2025-09-08T10:43:28.272763,6.59,23.9,2819,51.3,22.7,38.7,84.4,83.5,71.4,81.8,0.158,ON,ON,OFF,False
2025-09-08T10:48:28.272763,5.0,23.7,2719,47.2,22.3,61.5,75.1,85.8,73.3,89.6,0.119,ON,ON,OFF,False
2025-09-08T10:53:28.272763,11.89,21.6,2426,74.7,26.9,62.9,26.7,92.3,71.4,83.5,0.257,ON,ON,ON,True
2025-09-08T10:58:28.272763,7.24,23.5,2724,49.6,20.4,64.6,82.8,72.6,77.4,75.8,0.17,ON,ON,OFF,False
2025-09-08T11:03:28.272763,7.06,23.4,2717,48.2,20.7,32.9,76.0,87.6,75.5,86.6,0.165,ON,ON,OFF,False
2025-09-08T11:08:28.272763,7.47,23.3,2829,42.4,24.6,40.6,77.4,86.1,89.0,87.8,0.174,ON,OFF,OFF,False
2025-09-08T11:13:28.272763,5.24,24.3,2746,46.9,26.5,35.3,79.9,93.2,81.3,78.8,0.127,ON,ON,OFF,False
2025-09-08T11:18:28.272763,11.75,18.4,2171,63.0,28.2,40.1,22.8,92.9,77.9,78.7,0.216,ON,ON,ON,True
2025-09-08T11:23:28.272763,5.45,23.5,2652,40.6,23.3,30.6,83.9,93.3,81.9,84.5,0.128,ON,OFF,OFF,False
2025-09-08T11:28:28.272763,7.77,24.7,2796,50.7,29.3,30.5,82.6,86.5,71.4,90.0,0.192,ON,ON,OFF,False
2025-09-08T11:33:28.272763,8.54,20.4,2072,60.3,26.2,49.1,49.3,74.9,81.4,87.2,0.174,ON,ON,ON,True
2025-09-08T11:38:28.272763,4.78,24.8,2701,41.2,23.0,41.6,86.1,93.9,66.1,93.4,0.118,ON,OFF,OFF,False
2025-09-08T11:43:28.272763,5.66,23.1,2745,54.0,20.5,67.7,75.8,78.1,70.2,75.2,0.131,ON,ON,OFF,False
2025-09-08T11:48:28.272763,7.76,24.1,2702,43.3,22.5,40.2,89.5,90.9,72.7,78.2,0.187,ON,OFF,OFF,False
2025-09-08T11:53:28.272763,6.02,24.4,2657,34.2,21.5,68.4,82.2,91.5,67.2,82.2,0.147,ON,OFF,OFF,False
2025-09-08T11:58:28.272763,4.82,24.4,2730,33.5,27.7,59.1,93.1,88.7,80.9,88.4,0.117,ON,OFF,OFF,False
2025-09-08T12:03:28.272763,6.03,24.2,2705,42.9,25.0,38.1,89.4,91.1,80.4,82.1,0.146,ON,OFF,OFF,False
2025-09-08T12:08:28.272763,5.42,23.9,2826,47.5,24.6,42.7,86.7,87.7,89.1,85.7,0.13,ON,ON,OFF,False
2025-09-08T12:13:28.272763,6.57,23.1,2811,33.9,26.5,69.9,78.6,87.9,69.4,89.5,0.151,ON,OFF,OFF,False
2025-09-08T12:18:28.272763,6.56,23.9,2661,40.2,25.0,65.2,75.4,89.3,72.4,82.4,0.157,ON,OFF,OFF,False
2025-09-08T12:23:28.272763,7.07,23.5,2812,45.9,27.1,42.7,88.4,95.0,66.8,77.7,0.166,ON,ON,OFF,False
2025-09-08T12:28:28.272763,6.81,23.7,2792,41.9,25.8,36.1,82.8,75.2,69.4,91.1,0.162,ON,OFF,OFF,False
2025-09-08T12:33:28.272763,6.18,23.0,2653,45.1,23.0,38.3,75.8,74.3,83.7,92.0,0.142,ON,ON,OFF,False
2025-09-08T12:38:28.272763,7.07,23.1,2850,41.8,23.9,62.5,91.7,80.9,70.4,81.9,0.163,ON,OFF,OFF,False
2025-09-08T12:43:28.272763,5.28,23.3,2667,39.1,25.0,54.0,88.9,82.7,76.6,76.6,0.123,ON,OFF,OFF,False
2025-09-08T12:48:28.272763,5.16,23.9,2654,38.9,28.3,43.8,85.4,90.2,80.5,86.2,0.123,ON,OFF,OFF,False
2025-09-08T12:53:28.272763,8.06,23.9,2722,41.3,24.3,68.9,91.9,84.7,80.0,79.5,0.193,ON,OFF,OFF,False
2025-09-08T12:58:28.272763,6.13,23.3,2699,45.8,25.8,44.3,90.8,93.5,80.3,86.4,0.143,ON,ON,OFF,False
2025-09-08T13:03:28.272763,7.07,24.1,2800,49.2,22.0,44.7,79.6,90.4,67.3,88.4,0.17,ON,ON,OFF,False
2025-09-08T13:08:28.272763,9.2,20.3,2432,76.6,20.7,40.5,48.8,92.1,79.7,78.2,0.187,ON,ON,ON,True
2025-09-08T13:13:28.272763,5.95,24.1,2814,36.2,23.2,63.6,75.4,84.6,84.7,88.1,0.144,ON,OFF,OFF,False
2025-09-08T13:18:28.272763,6.04,24.8,2687,34.7,26.6,40.0,89.6,88.5,74.7,92.2,0.15,ON,OFF,OFF,False
2025-09-08T13:23:28.272763,5.85,24.7,2806,42.3,29.1,32.2,79.7,81.0,87.4,75.3,0.144,ON,OFF,OFF,False
2025-09-08T13:28:28.272763,6.03,24.3,2831,52.6,27.5,31.7,89.2,76.8,65.8,91.3,0.147,ON,ON,OFF,False
2025-09-08T13:33:28.272763,5.72,23.5,2760,41.7,26.7,68.1,89.1,79.9,66.6,86.7,0.134,ON,OFF,OFF,False
2025-09-08T13:38:28.272763,5.75,23.6,2790,40.6,26.2,65.5,78.8,90.0,72.9,77.8,0.136,ON,OFF,OFF,False
2025-09-08T13:43:28.272763,6.45,24.6,2850,56.4,23.0,69.4,86.0,78.6,88.5,86.2,0.159,ON,ON,OFF,False
2025-09-08T13:48:28.272763,8.21,24.8,2849,48.6,21.3,30.4,79.7,83.8,84.8,93.1,0.203,ON,ON,OFF,False
2025-09-08T13:53:28.272763,5.78,24.0,2762,28.4,23.2,41.9,93.9,76.6,68.5,80.4,0.139,ON,OFF,OFF,False
2025-09-08T13:58:28.272763,6.92,23.4,2831,32.7,24.5,34.4,76.7,75.3,87.2,84.5,0.162,ON,OFF,OFF,False
2025-09-08T14:03:28.272763,5.82,24.8,2777,39.6,23.0,64.5,79.4,85.5,83.3,90.7,0.144,ON,OFF,OFF,False
2025-09-08T14:08:28.272763,7.11,24.3,2747,47.9,27.1,38.5,76.8,79.5,72.9,91.6,0.173,ON,ON,OFF,False
2025-09-08T14:13:28.272763,9.18,21.6,2189,69.8,21.9,55.3,44.7,87.7,85.6,87.8,0.199,ON,ON,ON,True
2025-09-08T14:18:28.272763,6.77,23.7,2780,56.0,21.4,42.2,89.7,80.6,83.2,90.1,0.161,ON,ON,OFF,False
2025-09-08T14:23:28.272763,6.22,24.1,2777,42.4,23.1,41.2,76.9,85.8,87.6,87.2,0.15,ON,OFF,OFF,False
2025-09-08T14:28:28.272763,6.04,24.5,2669,46.4,29.4,48.0,82.4,92.6,85.9,86.6,0.148,ON,ON,OFF,False
2025-09-08T14:33:28.272763,6.11,23.3,2828,34.4,24.8,54.3,89.6,87.9,76.9,78.3,0.142,ON,OFF,OFF,False
2025-09-08T14:38:28.272763,5.9,24.4,2803,35.9,25.2,50.7,80.0,76.1,80.7,79.7,0.144,ON,OFF,OFF,False
2025-09-08T14:43:28.272763,7.16,24.2,2660,43.5,27.5,42.6,77.0,90.5,81.6,86.8,0.173,ON,OFF,OFF,False
2025-09-08T14:48:28.272763,5.78,23.6,2843,29.1,25.8,53.4,91.1,76.2,74.6,89.5,0.137,ON,OFF,OFF,False
2025-09-08T14:53:28.272763,6.65,23.2,2759,58.1,23.5,34.3,78.7,72.7,80.2,86.9,0.154,ON,ON,OFF,False
2025-09-08T14:58:28.272763,6.0,24.4,2739,39.3,22.8,52.5,81.6,86.3,76.4,83.4,0.146,ON,OFF,OFF,False
2025-09-08T15:03:28.272763,6.51,24.5,2797,37.5,27.0,42.9,85.1,81.4,81.2,90.6,0.16,ON,OFF,OFF,False
2025-09-08T15:08:28.272763,6.18,24.1,2777,45.9,20.4,51.8,77.9,82.3,70.4,89.7,0.149,ON,ON,OFF,False
2025-09-08T15:13:28.272763,4.14,23.9,2673,36.3,26.7,66.2,85.3,70.4,86.0,88.8,0.099,ON,OFF,OFF,False
2025-09-08T15:18:28.272763,8.04,23.6,2785,49.6,29.0,56.4,77.0,72.0,78.4,84.5,0.19,ON,ON,OFF,False
2025-09-08T15:23:28.272763,5.5,24.1,2698,37.0,21.4,62.5,93.4,81.9,78.1,89.5,0.133,ON,OFF,OFF,False
2025-09-08T15:28:28.272763,4.91,23.2,2672,37.3,22.3,50.7,80.3,77.3,75.9,75.6,0.114,ON,OFF,OFF,False
2025-09-08T15:33:28.272763,8.43,21.8,2227,69.5,21.2,60.3,28.7,74.4,84.1,92.3,0.184,ON,ON,ON,True
2025-09-08T15:38:28.272763,7.02,24.8,2817,56.2,24.3,55.0,86.7,93.8,81.2,76.2,0.174,ON,ON,OFF,False
2025-09-08T15:43:28.272763,5.94,24.5,2760,48.5,25.5,52.2,84.2,73.4,80.1,94.8,0.146,ON,ON,OFF,False
2025-09-08T15:48:28.272763,5.06,23.9,2834,41.6,21.0,35.2,88.2,70.5,70.1,85.9,0.121,ON,OFF,OFF,False
2025-09-08T15:53:28.272763,6.18,24.0,2723,43.2,25.2,60.6,80.9,82.2,65.4,81.6,0.149,ON,OFF,OFF,False
2025-09-08T15:58:28.272763,7.33,23.5,2815,49.1,21.0,54.7,87.7,74.3,80.0,91.3,0.172,ON,ON,OFF,False
2025-09-08T16:03:28.272763,5.88,23.3,2705,37.3,28.5,56.0,78.0,84.2,74.4,88.0,0.137,ON,OFF,OFF,False
2025-09-08T16:08:28.272763,4.48,23.5,2763,36.8,29.7,35.4,91.1,73.8,79.7,87.9,0.105,ON,OFF,OFF,False
2025-09-08T16:13:28.272763,6.02,24.4,2841,30.9,22.0,63.2,77.9,88.2,79.8,90.3,0.147,ON,OFF,OFF,False
2025-09-08T16:18:28.272763,7.82,24.6,2728,57.2,27.0,30.1,77.4,85.1,83.7,79.2,0.193,ON,ON,OFF,False
2025-09-08T16:23:28.272763,5.55,23.8,2772,29.6,24.1,30.9,84.0,82.2,68.2,91.3,0.132,ON,OFF,OFF,False
2025-09-08T16:28:28.272763,5.11,24.8,2746,35.1,24.6,53.4,80.1,89.8,86.3,75.7,0.126,ON,OFF,OFF,False
2025-09-08T16:33:28.272763,5.71,23.7,2731,34.4,21.0,43.2,78.7,72.4,87.3,80.2,0.135,ON,OFF,OFF,False
2025-09-08T16:38:28.272763,5.27,24.8,2798,40.4,21.5,61.1,93.6,80.4,82.8,92.5,0.13,ON,OFF,OFF,False
2025-09-08T16:43:28.272763,5.91,23.4,2830,32.5,25.6,36.9,78.2,87.2,73.8,79.4,0.138,ON,OFF,OFF,False
2025-09-08T16:48:28.272763,4.28,24.3,2716,32.8,26.8,32.6,94.3,76.9,83.1,89.4,0.104,ON,OFF,OFF,False
2025-09-08T16:53:28.272763,5.62,24.9,2668,51.4,23.1,39.0,85.6,76.0,86.7,93.3,0.14,ON,ON,OFF,False
2025-09-08T16:58:28.272763,6.75,24.4,2726,46.4,26.4,63.6,84.6,82.2,79.0,90.2,0.165,ON,ON,OFF,False
2025-09-08T17:03:28.272763,7.74,23.5,2827,47.1,28.2,51.0,75.6,88.5,82.4,77.1,0.182,ON,ON,OFF,False
2025-09-08T17:08:28.272763,6.94,23.7,2755,39.3,24.0,66.8,82.5,91.1,89.9,88.9,0.165,ON,OFF,OFF,False
2025-09-08T17:13:28.272763,5.73,24.5,2693,47.4,24.0,31.1,87.9,84.6,78.3,76.9,0.141,ON,ON,OFF,False
2025-09-08T17:18:28.272763,7.34,23.3,2764,40.3,25.0,67.8,87.4,87.9,69.2,79.3,0.171,ON,OFF,OFF,False
2025-09-08T17:23:28.272763,6.22,24.7,2674,42.4,23.5,48.9,90.8,82.9,86.3,93.4,0.154,ON,OFF,OFF,False
2025-09-08T17:28:28.272763,11.36,22.0,2341,65.8,25.1,40.7,35.4,89.0,66.1,80.0,0.25,ON,ON,ON,True
2025-09-08T17:33:28.272763,6.35,23.3,2814,33.3,23.4,62.0,85.1,71.1,86.9,94.7,0.148,ON,OFF,OFF,False
2025-09-08T17:38:28.272763,6.26,24.2,2660,47.0,25.5,37.4,92.8,86.6,75.7,94.0,0.152,ON,ON,OFF,False
2025-09-08T17:43:28.272763,6.32,24.5,2804,41.8,20.6,33.2,91.6,76.1,69.8,79.9,0.155,ON,OFF,OFF,False
2025-09-08T17:48:28.272763,6.11,23.2,2668,54.8,20.4,54.3,86.6,74.0,80.2,76.6,0.142,ON,ON,OFF,False
2025-09-08T17:53:28.272763,5.88,24.8,2743,41.9,28.3,62.1,92.6,80.5,89.2,80.9,0.146,ON,OFF,OFF,False
2025-09-08T17:58:28.272763,7.45,24.9,2836,51.7,25.4,49.4,88.9,88.0,84.1,90.3,0.186,ON,ON,OFF,False
2025-09-08T18:03:28.272763,4.29,24.0,2713,38.0,23.0,57.2,90.2,85.1,72.1,77.1,0.103,ON,OFF,OFF,False
2025-09-08T18:08:28.272763,4.3,25.0,2801,29.5,20.4,58.1,82.2,93.4,67.1,75.7,0.107,ON,OFF,OFF,False
2025-09-08T18:13:28.272763,4.08,23.5,2751,22.3,21.1,40.9,81.8,83.4,89.6,77.4,0.096,ON,OFF,OFF,False
2025-09-08T18:18:28.272763,4.06,24.7,2808,24.1,26.9,30.8,86.9,92.4,78.6,76.0,0.1,ON,OFF,OFF,False
2025-09-08T18:23:28.272763,5.62,24.5,2671,32.9,20.5,34.7,90.5,86.3,88.2,88.3,0.138,ON,OFF,OFF,False
2025-09-08T18:28:28.272763,4.11,23.2,2669,37.8,21.3,66.7,93.2,75.5,90.0,79.8,0.095,ON,OFF,OFF,False
2025-09-08T18:33:28.272763,5.55,24.3,2738,36.6,21.1,67.9,94.5,73.2,76.1,85.8,0.135,ON,OFF,OFF,False
2025-09-08T18:38:28.272763,4.17,24.9,2837,30.3,23.2,60.2,84.8,76.1,83.3,90.2,0.104,ON,OFF,OFF,False
